date,visits
2022-01-01 00:00:00,13041029
2022-01-02 00:00:00,15939093
2022-01-03 00:00:00,22307796
2022-01-04 00:00:00,23674624
2022-01-05 00:00:00,24281997
2022-01-06 00:00:00,23027501
2022-01-07 00:00:00,21179609
2022-01-08 00:00:00,16595744
2022-01-09 00:00:00,17595665
2022-01-10 00:00:00,24112366
2022-01-11 00:00:00,24570297
2022-01-12 00:00:00,24533802
2022-01-13 00:00:00,23685420
2022-01-14 00:00:00,20970185
2022-01-15 00:00:00,18304250
2022-01-16 00:00:00,18037702
2022-01-17 00:00:00,23260981
2022-01-18 00:00:00,62659787
2022-01-19 00:00:00,37699433
2022-01-20 00:00:00,28304824
2022-01-21 00:00:00,23063682
2022-01-22 00:00:00,16769277
2022-01-23 00:00:00,17347949
2022-01-24 00:00:00,23365864
2022-01-25 00:00:00,23261242
2022-01-26 00:00:00,22625968
2022-01-27 00:00:00,21695992
2022-01-28 00:00:00,18862018
2022-01-29 00:00:00,14188759
2022-01-30 00:00:00,15020491
2022-01-31 00:00:00,20469182
2022-02-01 00:00:00,20471755
2022-02-02 00:00:00,20387096
2022-02-03 00:00:00,20142815
2022-02-04 00:00:00,18007273
2022-02-05 00:00:00,13391661
2022-02-06 00:00:00,14782835
2022-02-07 00:00:00,20692791
2022-02-08 00:00:00,20947976
2022-02-09 00:00:00,20834235
2022-02-10 00:00:00,20289615
2022-02-11 00:00:00,17612352
2022-02-12 00:00:00,13058008
2022-02-13 00:00:00,14096637
2022-02-14 00:00:00,18920683
2022-02-15 00:00:00,20356746
2022-02-16 00:00:00,20495151
2022-02-17 00:00:00,19923922
2022-02-18 00:00:00,17769615
2022-02-19 00:00:00,12977302
2022-02-20 00:00:00,14291925
2022-02-21 00:00:00,18856093
2022-02-22 00:00:00,20148057
2022-02-23 00:00:00,19883830
2022-02-24 00:00:00,18566685
2022-02-25 00:00:00,17349370
2022-02-26 00:00:00,13091433
2022-02-27 00:00:00,14183785
2022-02-28 00:00:00,19839949
2022-03-01 00:00:00,19720156
2022-03-02 00:00:00,20145656
2022-03-03 00:00:00,19800282
2022-03-04 00:00:00,17297040
2022-03-05 00:00:00,12608540
2022-03-06 00:00:00,14191393
2022-03-07 00:00:00,21576457
2022-03-08 00:00:00,21320257
2022-03-09 00:00:00,21036377
2022-03-10 00:00:00,20587871
2022-03-11 00:00:00,17304762
2022-03-12 00:00:00,12807539
2022-03-13 00:00:00,13520747
2022-03-14 00:00:00,19832080
2022-03-15 00:00:00,19958151
2022-03-16 00:00:00,19805783
2022-03-17 00:00:00,18686557
2022-03-18 00:00:00,16213312
2022-03-19 00:00:00,12309334
2022-03-20 00:00:00,13687704
2022-03-21 00:00:00,18710493
2022-03-22 00:00:00,18452985
2022-03-23 00:00:00,18318467
2022-03-24 00:00:00,17664678
2022-03-25 00:00:00,15160544
2022-03-26 00:00:00,10950611
2022-03-27 00:00:00,12469573
2022-03-28 00:00:00,18218542
2022-03-29 00:00:00,18686746
2022-03-30 00:00:00,19375948
2022-03-31 00:00:00,18219378
2022-04-01 00:00:00,15420093
2022-04-02 00:00:00,11396088
2022-04-03 00:00:00,12744804
2022-04-04 00:00:00,18202007
2022-04-05 00:00:00,18414227
2022-04-06 00:00:00,18976985
2022-04-07 00:00:00,17878121
2022-04-08 00:00:00,15380905
2022-04-09 00:00:00,11053269
2022-04-10 00:00:00,12260964
2022-04-11 00:00:00,18461453
2022-04-12 00:00:00,19318809
2022-04-13 00:00:00,18464915
2022-04-14 00:00:00,16863112
2022-04-15 00:00:00,14185284
2022-04-16 00:00:00,11571204
2022-04-17 00:00:00,12591713
2022-04-18 00:00:00,18581888
2022-04-19 00:00:00,19854787
2022-04-20 00:00:00,19531654
2022-04-21 00:00:00,18859218
2022-04-22 00:00:00,16557925
2022-04-23 00:00:00,12260304
2022-04-24 00:00:00,13869496
2022-04-25 00:00:00,19726118
2022-04-26 00:00:00,19990608
2022-04-27 00:00:00,19689691
2022-04-28 00:00:00,18819579
2022-04-29 00:00:00,16098347
2022-04-30 00:00:00,11610493
2022-05-01 00:00:00,12597657
2022-05-02 00:00:00,17775832
2022-05-03 00:00:00,18482088
2022-05-04 00:00:00,18873213
2022-05-05 00:00:00,18492429
2022-05-06 00:00:00,16595529
2022-05-07 00:00:00,12167106
2022-05-08 00:00:00,12826301
2022-05-09 00:00:00,19421675
2022-05-10 00:00:00,19463616
2022-05-11 00:00:00,19557186
2022-05-12 00:00:00,19043318
2022-05-13 00:00:00,16782736
2022-05-14 00:00:00,12303728
2022-05-15 00:00:00,13755648
2022-05-16 00:00:00,20954202
2022-05-17 00:00:00,24024537
2022-05-18 00:00:00,21904597
2022-05-19 00:00:00,20852065
2022-05-20 00:00:00,17832343
2022-05-21 00:00:00,14358873
2022-05-22 00:00:00,17042839
2022-05-23 00:00:00,21854334
2022-05-24 00:00:00,20778011
2022-05-25 00:00:00,19731496
2022-05-26 00:00:00,19078822
2022-05-27 00:00:00,16243058
2022-05-28 00:00:00,12131029
2022-05-29 00:00:00,13040170
2022-05-30 00:00:00,16133192
2022-05-31 00:00:00,19016532
2022-06-01 00:00:00,18567333
2022-06-02 00:00:00,17832387
2022-06-03 00:00:00,16611928
2022-06-04 00:00:00,12139303
2022-06-05 00:00:00,13128600
2022-06-06 00:00:00,18488973
2022-06-07 00:00:00,19040448
2022-06-08 00:00:00,18728778
2022-06-09 00:00:00,17996834
2022-06-10 00:00:00,15894678
2022-06-11 00:00:00,12014214
2022-06-12 00:00:00,13025061
2022-06-13 00:00:00,18516890
2022-06-14 00:00:00,18411960
2022-06-15 00:00:00,17857017
2022-06-16 00:00:00,16905294
2022-06-17 00:00:00,14806337
2022-06-18 00:00:00,11078525
2022-06-19 00:00:00,11801101
2022-06-20 00:00:00,16832488
2022-06-21 00:00:00,17858703
2022-06-22 00:00:00,17710947
2022-06-23 00:00:00,17238618
2022-06-24 00:00:00,14973549
2022-06-25 00:00:00,11210530
2022-06-26 00:00:00,12304220
2022-06-27 00:00:00,17483040
2022-06-28 00:00:00,17496847
2022-06-29 00:00:00,17284047
2022-06-30 00:00:00,16470004
2022-07-01 00:00:00,14223739
2022-07-02 00:00:00,10871127
2022-07-03 00:00:00,11408972
2022-07-04 00:00:00,13775894
2022-07-05 00:00:00,17093128
2022-07-06 00:00:00,17536908
2022-07-07 00:00:00,17752236
2022-07-08 00:00:00,15344496
2022-07-09 00:00:00,11117683
2022-07-10 00:00:00,12027351
2022-07-11 00:00:00,17413658
2022-07-12 00:00:00,17435705
2022-07-13 00:00:00,17469081
2022-07-14 00:00:00,17035598
2022-07-15 00:00:00,15544733
2022-07-16 00:00:00,11473556
2022-07-17 00:00:00,12354333
2022-07-18 00:00:00,17775158
2022-07-19 00:00:00,17730425
2022-07-20 00:00:00,17409983
2022-07-21 00:00:00,17232506
2022-07-22 00:00:00,15208850
2022-07-23 00:00:00,12139066
2022-07-24 00:00:00,12929800
2022-07-25 00:00:00,17880780
2022-07-26 00:00:00,17749069
2022-07-27 00:00:00,17535393
2022-07-28 00:00:00,16903433
2022-07-29 00:00:00,14988581
2022-07-30 00:00:00,11854749
2022-07-31 00:00:00,12733245
2022-08-01 00:00:00,18145153
2022-08-02 00:00:00,18634077
2022-08-03 00:00:00,18144627
2022-08-04 00:00:00,18037684
2022-08-05 00:00:00,15820630
2022-08-06 00:00:00,11641508
2022-08-07 00:00:00,12450456
2022-08-08 00:00:00,17495704
2022-08-09 00:00:00,17684447
2022-08-10 00:00:00,17526384
2022-08-11 00:00:00,17402981
2022-08-12 00:00:00,16203695
2022-08-13 00:00:00,12160590
2022-08-14 00:00:00,12757261
2022-08-15 00:00:00,17422887
2022-08-16 00:00:00,18225347
2022-08-17 00:00:00,17989162
2022-08-18 00:00:00,17571027
2022-08-19 00:00:00,15573214
2022-08-20 00:00:00,11873265
2022-08-21 00:00:00,12924921
2022-08-22 00:00:00,18445734
2022-08-23 00:00:00,18568433
2022-08-24 00:00:00,18591911
2022-08-25 00:00:00,18113773
2022-08-26 00:00:00,15930922
2022-08-27 00:00:00,11967006
2022-08-28 00:00:00,13419864
2022-08-29 00:00:00,20005281
2022-08-30 00:00:00,19685711
2022-08-31 00:00:00,19362191
2022-09-01 00:00:00,18862956
2022-09-02 00:00:00,16677264
2022-09-03 00:00:00,12277268
2022-09-04 00:00:00,13159598
2022-09-05 00:00:00,16199453
2022-09-06 00:00:00,19651784
2022-09-07 00:00:00,19963918
2022-09-08 00:00:00,19548780
2022-09-09 00:00:00,17286586
2022-09-10 00:00:00,12922606
2022-09-11 00:00:00,14631142
2022-09-12 00:00:00,20202288
2022-09-13 00:00:00,20459998
2022-09-14 00:00:00,20279884
2022-09-15 00:00:00,19532288
2022-09-16 00:00:00,16925584
2022-09-17 00:00:00,12944978
2022-09-18 00:00:00,14398595
2022-09-19 00:00:00,19953669
2022-09-20 00:00:00,20691670
2022-09-21 00:00:00,20428432
2022-09-22 00:00:00,20068156
2022-09-23 00:00:00,16669595
2022-09-24 00:00:00,12252209
2022-09-25 00:00:00,13908206
2022-09-26 00:00:00,19480966
2022-09-27 00:00:00,19658444
2022-09-28 00:00:00,19307698
2022-09-29 00:00:00,18568876
2022-09-30 00:00:00,15841301
2022-10-01 00:00:00,11574793
2022-10-02 00:00:00,13039356
2022-10-03 00:00:00,19001428
2022-10-04 00:00:00,19216552
2022-10-05 00:00:00,19126984
2022-10-06 00:00:00,19126413
2022-10-07 00:00:00,16772920
2022-10-08 00:00:00,12487670
2022-10-09 00:00:00,13711306
2022-10-10 00:00:00,18890512
2022-10-11 00:00:00,20072414
2022-10-12 00:00:00,19957854
2022-10-13 00:00:00,19877577
2022-10-14 00:00:00,17096376
2022-10-15 00:00:00,12806368
2022-10-16 00:00:00,14376008
2022-10-17 00:00:00,20582409
2022-10-18 00:00:00,20837166
2022-10-19 00:00:00,20563426
2022-10-20 00:00:00,20001391
2022-10-21 00:00:00,17269573
2022-10-22 00:00:00,12631645
2022-10-23 00:00:00,13981136
2022-10-24 00:00:00,20107300
2022-10-25 00:00:00,21087934
2022-10-26 00:00:00,21043444
2022-10-27 00:00:00,20197461
2022-10-28 00:00:00,17218092
2022-10-29 00:00:00,12564110
2022-10-30 00:00:00,14144562
2022-10-31 00:00:00,18917228
2022-11-01 00:00:00,20011418
2022-11-02 00:00:00,20752535
2022-11-03 00:00:00,19921091
2022-11-04 00:00:00,17941935
2022-11-05 00:00:00,13389518
2022-11-06 00:00:00,15953718
2022-11-07 00:00:00,21390284
2022-11-08 00:00:00,21174601
2022-11-09 00:00:00,21227719
2022-11-10 00:00:00,20492424
2022-11-11 00:00:00,17155570
2022-11-12 00:00:00,13288863
2022-11-13 00:00:00,15237719
2022-11-14 00:00:00,21418897
2022-11-15 00:00:00,21569831
2022-11-16 00:00:00,21123146
2022-11-17 00:00:00,20271899
2022-11-18 00:00:00,17451333
2022-11-19 00:00:00,12979442
2022-11-20 00:00:00,14720464
2022-11-21 00:00:00,20125651
2022-11-22 00:00:00,19682292
2022-11-23 00:00:00,18208971
2022-11-24 00:00:00,15042087
2022-11-25 00:00:00,14296841
2022-11-26 00:00:00,12554619
2022-11-27 00:00:00,14921749
2022-11-28 00:00:00,20840129
2022-11-29 00:00:00,21024160
2022-11-30 00:00:00,20717548
2022-12-01 00:00:00,19879667
2022-12-02 00:00:00,17395886
2022-12-03 00:00:00,13162245
2022-12-04 00:00:00,14954478
2022-12-05 00:00:00,20861279
2022-12-06 00:00:00,20774345
2022-12-07 00:00:00,20137661
2022-12-08 00:00:00,18835904
2022-12-09 00:00:00,16337457
2022-12-10 00:00:00,12268665
2022-12-11 00:00:00,14083968
2022-12-12 00:00:00,19400683
2022-12-13 00:00:00,19210918
2022-12-14 00:00:00,18870053
2022-12-15 00:00:00,23727544
2022-12-16 00:00:00,17379261
2022-12-17 00:00:00,12109374
2022-12-18 00:00:00,12336776
2022-12-19 00:00:00,17058141
2022-12-20 00:00:00,17745752
2022-12-21 00:00:00,15880012
2022-12-22 00:00:00,14580664
2022-12-23 00:00:00,11880030
2022-12-24 00:00:00,8684572
2022-12-25 00:00:00,8833718
2022-12-26 00:00:00,11945985
2022-12-27 00:00:00,14174863
2022-12-28 00:00:00,14552501
2022-12-29 00:00:00,14201256
2022-12-30 00:00:00,12629154
2022-12-31 00:00:00,9400501
